angle,Velocidade,Tempo
206,-29.04,44.45
206,-29.04,44.45
211,-29.91,404.49
211,-29.91,404.49
0,0.52,0.52
0,0.52,0.52
222,-30.70,44.56
222,-30.70,44.56
222,-30.70,44.59
222,-30.70,44.59
232,-31.42,44.63
232,-31.42,44.63
236,-31.56,44.66
236,-31.56,44.66
253,-31.78,44.70
253,-31.78,44.70
259,-30.29,44.73
259,-30.29,44.73
265,-31.45,44.77
265,-31.45,44.77
273,-30.44,44.80
273,-30.44,44.80
273,-30.44,44.84
273,-30.44,44.84
284,-29.69,44.87
284,-29.69,44.87
294,-31.20,44.91
294,-31.20,44.91
300,-31.00,44.94
300,-31.00,44.94
306,-30.39,44.98
306,-30.39,44.98
313,-29.90,45.01
313,-29.90,45.01
321,-30.23,45.05
321,-30.23,45.05
326,-30.26,45.08
326,-30.26,45.08
332,-30.23,45.12
332,-30.23,45.12
339,-30.91,45.15
339,-30.91,45.15
344,-30.11,405.19
344,-30.11,405.19
0,0.22,0.22
0,0.22,0.22
358,-30.10,45.26
358,-30.10,45.26
0,-30.52,45.29
0,-30.52,45.29
11,-29.90,45.32
11,-29.90,45.32
16,-29.83,45.36
16,-29.83,45.36
21,-30.07,45.39
21,-30.07,45.39
26,-30.12,45.43
26,-30.12,45.43
35,-30.48,45.46
35,-30.48,45.46
40,-29.42,45.49
40,-29.42,45.49
45,-29.91,45.53
45,-29.91,45.53
45,-29.91,45.53
0,0.00,0.00
0,0.00,0.00
58,-29.85,45.60
58,-29.85,45.60
63,-29.68,45.63
63,-29.68,45.63
69,-29.74,45.66
69,-29.74,45.66
74,-31.27,45.70
74,-31.27,45.70
84,-30.90,45.73
84,-30.90,45.73
90,-31.01,45.77
90,-31.01,45.77
90,-31.01,45.80
90,-31.01,45.80
101,-30.91,45.83
101,-30.91,45.83
108,-30.03,45.87
108,-30.03,45.87
114,-31.01,45.90
114,-31.01,45.90
123,-30.36,45.94
123,-30.36,45.94
129,-30.47,45.97
129,-30.47,45.97
134,-29.87,46.01
134,-29.87,46.01
141,-31.44,46.04
141,-31.44,46.04
145,-30.96,46.08
145,-30.96,46.08
145,-30.96,46.11
145,-30.96,46.11
156,-30.45,46.15
156,-30.45,46.15
166,-30.46,46.18
166,-30.46,46.18
168,-29.91,46.22
168,-29.91,46.22
179,-29.75,46.25
179,-29.75,46.25
184,-29.24,46.29
184,-29.24,46.29
189,-29.52,46.32
189,-29.52,46.32
196,-29.98,46.36
196,-29.98,46.36
203,-30.49,46.39
203,-30.49,46.39
208,-29.40,46.43
208,-29.40,46.43
213,-30.28,46.46
213,-30.28,46.46
213,-30.28,46.50
213,-30.28,46.50
226,-31.00,46.53
226,-31.00,46.53
236,-31.39,46.57
236,-31.39,46.57
242,-31.91,46.60
242,-31.91,46.60
248,-30.74,46.64
248,-30.74,46.64
254,-31.50,46.67
254,-31.50,46.67
261,-29.43,406.71
261,-29.43,406.71
0,0.74,0.74
0,0.74,0.74
277,-29.27,46.78
277,-29.27,46.78
283,-30.12,46.81
283,-30.12,46.81
288,-29.52,46.85
288,-29.52,46.85
296,-31.10,46.88
296,-31.10,46.88
296,-31.10,46.92
296,-31.10,46.92
308,-30.11,46.95
308,-30.11,46.95
317,-29.31,46.99
317,-29.31,46.99
322,-28.93,47.02
322,-28.93,47.02
328,-29.08,47.06
328,-29.08,47.06
335,-29.47,47.09
335,-29.47,47.09
340,-29.45,47.13
340,-29.45,47.13
345,-29.19,47.16
345,-29.19,47.16
345,-29.19,47.20
345,-29.19,47.20
345,-29.19,47.23
345,-29.19,47.23
345,-29.19,47.27
345,-29.19,47.27
11,-29.01,47.30
11,-29.01,47.30
16,-28.58,47.34
16,-28.58,47.34
21,-28.84,47.37
21,-28.84,47.37
28,-31.22,47.41
28,-31.22,47.41
35,-32.62,47.44
35,-32.62,47.44
41,-31.62,47.47
41,-31.62,47.47
45,-30.70,47.51
45,-30.70,47.51
54,-30.86,47.54
54,-30.86,47.54
59,-30.70,47.58
59,-30.70,47.58
59,-30.70,47.61
59,-30.70,47.61
70,-30.05,47.64
70,-30.05,47.64
80,-29.58,47.68
80,-29.58,47.68
81,-29.31,47.71
81,-29.31,47.71
91,-31.56,47.75
91,-31.56,47.75
97,-31.08,47.78
97,-31.08,47.78
104,-30.37,47.81
104,-30.37,47.81
110,-30.21,47.85
110,-30.21,47.85
116,-31.90,47.88
116,-31.90,47.88
125,-31.27,47.92
125,-31.27,47.92
131,-30.72,47.95
131,-30.72,47.95
131,-30.72,47.99
131,-30.72,47.99
138,-30.69,48.02
138,-30.69,48.02
138,-30.69,48.06
138,-30.69,48.06
138,-30.69,48.09
138,-30.69,48.09
158,-29.53,48.13
158,-29.53,48.13
165,-30.56,48.16
165,-30.56,48.16
165,-30.56,48.20
165,-30.56,48.20
180,-31.12,48.23
180,-31.12,48.23
187,-30.98,48.27
187,-30.98,48.27
192,-31.00,48.30
192,-31.00,48.30
197,-30.16,48.34
197,-30.16,48.34
197,-30.16,48.37
197,-30.16,48.37
212,-31.10,48.41
212,-31.10,48.41
218,-31.35,48.44
218,-31.35,48.44
225,-32.23,48.48
225,-32.23,48.48
231,-32.73,48.51
231,-32.73,48.51
242,-32.67,48.55
242,-32.67,48.55
248,-32.02,48.58
248,-32.02,48.58
252,-33.46,48.62
252,-33.46,48.62
262,-31.49,48.65
262,-31.49,48.65
269,-32.67,48.69
269,-32.67,48.69
275,-31.27,48.72
275,-31.27,48.72
283,-32.15,408.76
283,-32.15,408.76
0,0.79,0.79
0,0.79,0.79
297,-32.21,48.83
297,-32.21,48.83
306,-32.81,48.86
306,-32.81,48.86
312,-33.03,48.90
312,-33.03,48.90
318,-31.45,48.93
318,-31.45,48.93
328,-31.18,48.97
328,-31.18,48.97
333,-31.44,49.00
333,-31.44,49.00
339,-31.67,49.04
339,-31.67,49.04
346,-31.31,49.07
346,-31.31,49.07
352,-32.14,49.11
352,-32.14,49.11
358,-32.54,49.14
358,-32.54,49.14
7,-31.75,49.18
7,-31.75,49.18
13,-32.30,49.21
13,-32.30,49.21
18,-32.84,49.25
18,-32.84,49.25
24,-32.95,49.28
24,-32.95,49.28
32,-31.69,49.31
32,-31.69,49.31
37,-32.20,49.35
37,-32.20,49.35
43,-31.70,49.38
43,-31.70,49.38
49,-32.21,49.42
49,-32.21,49.42
58,-31.57,49.45
58,-31.57,49.45
64,-32.31,49.48
64,-32.31,49.48
70,-31.41,49.52
70,-31.41,49.52
70,-31.41,49.55
70,-31.41,49.55
70,-31.41,49.59
70,-31.41,49.59
70,-31.41,49.59
0,0.00,0.00
0,0.00,0.00
96,-31.91,49.65
96,-31.91,49.65
106,-32.83,49.69
106,-32.83,49.69
106,-32.83,49.72
106,-32.83,49.72
118,-31.53,49.76
118,-31.53,49.76
125,-31.53,49.79
125,-31.53,49.79
131,-33.20,49.83
131,-33.20,49.83
137,-33.97,49.86
137,-33.97,49.86
143,-33.23,49.90
143,-33.23,49.90
153,-32.55,49.93
153,-32.55,49.93
159,-32.79,49.97
159,-32.79,49.97
166,-32.62,50.00
166,-32.62,50.00
174,-31.44,50.04
174,-31.44,50.04
179,-32.13,50.07
179,-32.13,50.07
183,-31.87,50.11
183,-31.87,50.11
192,-31.73,50.14
192,-31.73,50.14
198,-31.20,50.18
198,-31.20,50.18
203,-32.70,500.21
203,-32.70,500.21
0,0.25,0.25
0,0.25,0.25
215,-33.69,50.28
215,-33.69,50.28
221,-32.98,50.32
221,-32.98,50.32
221,-32.98,50.35
221,-32.98,50.35
227,-32.99,50.39
227,-32.99,50.39
227,-32.99,50.42
227,-32.99,50.42
256,-32.96,50.46
256,-32.96,50.46
262,-31.57,50.49
262,-31.57,50.49
269,-32.97,50.53
269,-32.97,50.53
277,-31.41,50.56
277,-31.41,50.56
283,-32.88,50.60
283,-32.88,50.60
290,-32.89,50.63
290,-32.89,50.63
300,-31.84,50.67
300,-31.84,50.67
306,-31.59,50.70
306,-31.59,50.70
312,-32.42,50.74
312,-32.42,50.74
320,-32.01,50.77
320,-32.01,50.77
326,-30.95,50.81
326,-30.95,50.81
335,-30.50,50.84
335,-30.50,50.84
341,-31.29,50.88
341,-31.29,50.88
344,-31.11,500.91
344,-31.11,500.91
0,0.95,0.95
0,0.95,0.95
359,-31.92,50.98
359,-31.92,50.98
5,-33.10,51.02
5,-33.10,51.02
11,-34.26,51.05
11,-34.26,51.05
17,-34.15,51.08
17,-34.15,51.08
27,-33.72,51.12
27,-33.72,51.12
32,-32.46,51.15
32,-32.46,51.15
38,-32.22,51.19
38,-32.22,51.19
45,-30.99,51.22
45,-30.99,51.22
51,-32.13,51.26
51,-32.13,51.26
51,-32.13,51.26
0,0.00,0.00
0,0.00,0.00
63,-32.85,51.32
63,-32.85,51.32
72,-31.79,51.36
72,-31.79,51.36
78,-32.92,51.39
78,-32.92,51.39
84,-32.34,51.42
84,-32.34,51.42
90,-33.85,51.46
90,-33.85,51.46
99,-33.15,51.49
99,-33.15,51.49
105,-34.06,51.53
105,-34.06,51.53
111,-31.86,51.56
111,-31.86,51.56
120,-31.11,51.60
120,-31.11,51.60
126,-32.13,51.63
126,-32.13,51.63
132,-32.66,51.67
132,-32.66,51.67
140,-32.30,51.70
140,-32.30,51.70
145,-32.16,51.74
145,-32.16,51.74
151,-33.21,51.77
151,-33.21,51.77
161,-31.79,51.81
161,-31.79,51.81
166,-31.98,51.84
166,-31.98,51.84
172,-31.40,51.88
172,-31.40,51.88
177,-31.54,51.91
177,-31.54,51.91
184,-30.74,51.95
184,-30.74,51.95
190,-31.80,51.98
190,-31.80,51.98
199,-31.78,52.02
199,-31.78,52.02
205,-32.51,52.05
205,-32.51,52.05
211,-32.16,52.09
211,-32.16,52.09
219,-32.05,52.12
219,-32.05,52.12
225,-32.24,52.16
225,-32.24,52.16
231,-32.60,52.19
231,-32.60,52.19
241,-32.65,52.23
241,-32.65,52.23
247,-31.82,52.26
247,-31.82,52.26
253,-32.54,52.30
253,-32.54,52.30
261,-31.09,52.33
261,-31.09,52.33
270,-33.49,50.00
270,-33.49,50.00
274,-30.86,50.00
274,-30.86,50.00
284,-32.42,520.00
284,-32.42,520.00
47,47.00,47.00
47,47.00,47.00
297,-32.46,52.05
297,-32.46,52.05
305,-31.60,50.00
305,-31.60,50.00
311,-33.29,50.00
311,-33.29,50.00
317,-32.93,520.00
317,-32.93,520.00
65,65.00,65.00
65,65.00,65.00
333,-30.55,52.07
333,-30.55,52.07
338,-31.27,50.00
338,-31.27,50.00
346,-30.36,50.00
346,-30.36,50.00
351,-30.33,520.00
351,-30.33,520.00
82,82.00,82.00
82,82.00,82.00
0,0.00,0.00
0,0.00,0.00
11,-31.66,52.89
11,-31.66,52.89
17,-32.15,52.92
17,-32.15,52.92
22,-32.48,52.96
22,-32.48,52.96
30,-31.87,52.99
30,-31.87,52.99
38,-32.16,53.03
38,-32.16,53.03
41,-31.29,53.06
41,-31.29,53.06
49,-32.41,53.09
49,-32.41,53.09
49,-32.41,53.13
49,-32.41,53.13
49,-32.41,53.13
0,0.00,0.00
0,0.00,0.00
62,-31.82,53.20
62,-31.82,53.20
73,-31.33,53.23
73,-31.33,53.23
77,-33.12,53.26
77,-33.12,53.26
89,-33.63,53.30
89,-33.63,53.30
96,-32.49,53.33
96,-32.49,53.33
102,-32.93,53.37
102,-32.93,53.37
110,-32.08,53.40
110,-32.08,53.40
116,-32.50,53.44
116,-32.50,53.44
121,-32.15,53.47
121,-32.15,53.47
131,-32.89,53.51
131,-32.89,53.51
137,-32.27,53.54
137,-32.27,53.54
143,-32.43,53.58
143,-32.43,53.58
150,-32.17,53.61
150,-32.17,53.61
156,-32.27,53.65
156,-32.27,53.65
165,-32.00,53.68
165,-32.00,53.68
171,-31.37,53.72
171,-31.37,53.72
176,-31.46,53.75
176,-31.46,53.75
182,-31.33,53.79
182,-31.33,53.79
189,-31.20,53.82
189,-31.20,53.82
195,-31.64,53.86
195,-31.64,53.86
200,-31.56,53.89
200,-31.56,53.89
210,-30.79,53.93
210,-30.79,53.93
215,-31.10,53.96
215,-31.10,53.96
221,-31.31,54.00
221,-31.31,54.00
229,-32.97,54.03
229,-32.97,54.03
235,-32.96,504.07
235,-32.96,504.07
4,4.10,4.10
4,4.10,4.10
252,-32.60,54.14
252,-32.60,54.14
258,-33.27,54.17
258,-33.27,54.17
264,-30.93,54.21
264,-30.93,54.21
273,-32.10,54.24
273,-32.10,54.24
279,-30.28,54.28
279,-30.28,54.28
285,-32.45,54.31
285,-32.45,54.31
295,-31.70,54.35
295,-31.70,54.35
301,-32.68,54.38
301,-32.68,54.38
307,-32.21,54.42
307,-32.21,54.42
315,-31.91,54.45
315,-31.91,54.45
321,-31.98,54.49
321,-31.98,54.49
329,-32.76,54.52
329,-32.76,54.52
337,-32.61,54.56
337,-32.61,54.56
343,-31.79,54.59
343,-31.79,54.59
348,-31.24,54.63
348,-31.24,54.63
357,-30.73,54.66
357,-30.73,54.66
1,-30.92,540.00
1,-30.92,540.00
8,-31.23,54.00
8,-31.23,54.00
12,-31.71,54.76
12,-31.71,54.76
21,-31.64,54.80
21,-31.64,54.80
27,-32.67,54.83
27,-32.67,54.83
33,-32.99,54.86
33,-32.99,54.86
40,-33.18,54.90
40,-33.18,54.90
48,-33.23,54.93
48,-33.23,54.93
54,-33.01,54.97
54,-33.01,54.97
58,-32.58,55.00
58,-32.58,55.00
68,-32.03,55.03
68,-32.03,55.03
74,-31.25,55.07
74,-31.25,55.07
79,-32.16,55.10
79,-32.16,55.10
85,-32.29,55.14
85,-32.29,55.14
96,-32.04,55.17
96,-32.04,55.17
100,-32.46,55.20
100,-32.46,55.20
108,-32.22,55.24
108,-32.22,55.24
115,-31.56,55.27
115,-31.56,55.27
121,-31.57,55.31
121,-31.57,55.31
127,-32.39,55.34
127,-32.39,55.34
137,-32.49,55.38
137,-32.49,55.38
143,-32.40,55.41
143,-32.40,55.41
148,-32.25,55.45
148,-32.25,55.45
154,-32.93,55.48
154,-32.93,55.48
162,-31.69,55.52
162,-31.69,55.52
167,-31.36,55.55
167,-31.36,55.55
172,-31.44,55.59
172,-31.44,55.59
182,-32.19,55.62
182,-32.19,55.62
187,-32.22,55.66
187,-32.22,55.66
193,-32.30,55.69
193,-32.30,55.69
200,-31.55,55.73
200,-31.55,55.73
206,-31.69,55.76
206,-31.69,55.76
215,-31.92,55.80
215,-31.92,55.80
221,-31.80,55.83
221,-31.80,55.83
227,-32.71,55.87
227,-32.71,55.87
233,-32.92,55.90
233,-32.92,55.90
242,-32.92,55.94
242,-32.92,55.94
248,-32.14,55.97
248,-32.14,55.97
254,-32.65,56.01
254,-32.65,56.01
264,-30.35,56.04
264,-30.35,56.04
270,-31.75,56.08
270,-31.75,56.08
276,-31.77,56.11
276,-31.77,56.11
285,-32.95,506.15
285,-32.95,506.15
0,0.18,0.18
0,0.18,0.18
297,-33.77,56.22
297,-33.77,56.22
308,-31.98,56.25
308,-31.98,56.25
314,-31.37,56.29
314,-31.37,56.29
321,-30.84,56.32
321,-30.84,56.32
327,-30.58,56.36
327,-30.58,56.36
333,-30.47,56.39
333,-30.47,56.39
342,-30.62,56.43
342,-30.62,56.43
347,-30.24,56.46
347,-30.24,56.46
351,-30.27,56.50
351,-30.27,56.50
0,-30.75,56.53
0,-30.75,56.53
5,-30.92,56.57
5,-30.92,56.57
10,-30.18,56.60
10,-30.18,56.60
16,-30.89,56.63
16,-30.89,56.63
21,-31.25,56.67
21,-31.25,56.67
30,-31.62,56.70
30,-31.62,56.70
36,-31.20,56.74
36,-31.20,56.74
41,-30.91,56.77
41,-30.91,56.77
47,-30.80,56.80
47,-30.80,56.80
54,-31.59,56.84
54,-31.59,56.84
54,-31.59,56.84
0,0.00,0.00
0,0.00,0.00
66,-31.40,56.91
66,-31.40,56.91
71,-30.54,56.94
71,-30.54,56.94
81,-29.98,56.97
81,-29.98,56.97
87,-32.00,57.01
87,-32.00,57.01
91,-32.06,57.04
91,-32.06,57.04
98,-32.52,57.08
98,-32.52,57.08
104,-32.30,57.11
104,-32.30,57.11
112,-30.03,57.15
112,-30.03,57.15
121,-30.93,57.18
121,-30.93,57.18
127,-32.45,57.22
127,-32.45,57.22
133,-31.45,57.25
133,-31.45,57.25
140,-30.66,57.28
140,-30.66,57.28
146,-30.95,57.32
146,-30.95,57.32
151,-31.73,57.35
151,-31.73,57.35
161,-31.17,57.39
161,-31.17,57.39
166,-30.96,57.42
166,-30.96,57.42
171,-29.90,57.46
171,-29.90,57.46
178,-30.51,57.49
178,-30.51,57.49
184,-29.94,57.53
184,-29.94,57.53
189,-30.22,57.56
189,-30.22,57.56
198,-30.59,57.60
198,-30.59,57.60
203,-31.46,57.63
203,-31.46,57.63
209,-30.61,57.67
209,-30.61,57.67
216,-31.10,57.71
216,-31.10,57.71
222,-30.22,57.74
222,-30.22,57.74
227,-31.55,57.78
227,-31.55,57.78
237,-30.31,57.81
237,-30.31,57.81
243,-31.39,507.85
243,-31.39,507.85
0,0.88,0.88
0,0.88,0.88
257,-31.83,57.92
257,-31.83,57.92
263,-30.51,57.95
263,-30.51,57.95
268,-30.91,57.99
268,-30.91,57.99
278,-30.09,58.02
278,-30.09,58.02
284,-32.55,58.06
284,-32.55,58.06
290,-31.56,58.09
290,-31.56,58.09
298,-31.30,58.13
298,-31.30,58.13
304,-31.07,58.16
304,-31.07,58.16
310,-31.37,58.19
310,-31.37,58.19
320,-30.46,58.23
320,-30.46,58.23
325,-31.28,58.26
325,-31.28,58.26
331,-31.66,58.30
331,-31.66,58.30
339,-31.24,58.33
339,-31.24,58.33
344,-29.22,58.37
344,-29.22,58.37
349,-29.81,58.40
349,-29.81,58.40
358,-30.53,58.44
358,-30.53,58.44
3,-29.29,580.00
3,-29.29,580.00
8,-27.34,58.00
8,-27.34,58.00
13,-28.67,58.54
13,-28.67,58.54
20,-31.23,58.58
20,-31.23,58.58
26,-33.16,58.61
26,-33.16,58.61
32,-32.42,58.64
32,-32.42,58.64
41,-32.14,58.68
41,-32.14,58.68
47,-32.33,58.71
47,-32.33,58.71
53,-31.81,58.74
53,-31.81,58.74
58,-30.49,58.78
58,-30.49,58.78
66,-30.53,58.81
66,-30.53,58.81
71,-30.61,58.85
71,-30.61,58.85
77,-31.68,58.88
77,-31.68,58.88
83,-30.39,58.92
83,-30.39,58.92
92,-30.32,58.95
92,-30.32,58.95
98,-30.00,58.98
98,-30.00,58.98
98,-30.00,58.98
0,0.00,0.00
0,0.00,0.00
109,-30.46,59.05
109,-30.46,59.05
117,-33.87,59.09
117,-33.87,59.09
123,-31.99,59.12
123,-31.99,59.12
129,-30.49,59.16
129,-30.49,59.16
138,-31.39,59.19
138,-31.39,59.19
143,-33.26,59.23
143,-33.26,59.23
151,-31.32,59.26
151,-31.32,59.26
156,-30.59,59.30
156,-30.59,59.30
162,-31.17,59.33
162,-31.17,59.33
171,-30.57,59.37
171,-30.57,59.37
175,-30.84,59.40
175,-30.84,59.40
182,-31.04,59.44
182,-31.04,59.44
189,-31.75,509.47
189,-31.75,509.47
0,0.51,0.51
0,0.51,0.51
200,-32.47,59.54
200,-32.47,59.54
210,-31.98,59.58
210,-31.98,59.58
216,-33.02,59.61
216,-33.02,59.61
222,-31.79,59.65
222,-31.79,59.65
230,-32.91,59.68
230,-32.91,59.68
236,-31.14,59.72
236,-31.14,59.72
242,-32.85,59.75
242,-32.85,59.75
252,-32.58,59.79
252,-32.58,59.79
258,-33.41,59.82
258,-33.41,59.82
265,-32.16,59.86
265,-32.16,59.86
273,-31.87,59.89
273,-31.87,59.89
279,-32.42,59.93
279,-32.42,59.93
286,-33.30,59.96
286,-33.30,59.96
296,-33.60,60.00
296,-33.60,60.00
303,-32.93,60.03
303,-32.93,60.03
309,-33.70,60.07
309,-33.70,60.07
317,-33.19,60.10
317,-33.19,60.10
323,-33.42,60.14
323,-33.42,60.14
329,-32.81,600.17
329,-32.81,600.17
0,0.21,0.21
0,0.21,0.21
345,-32.16,60.24
345,-32.16,60.24
351,-32.40,60.28
351,-32.40,60.28
358,-32.37,60.31
358,-32.37,60.31
4,-32.82,60.35
4,-32.82,60.35
10,-32.49,60.38
10,-32.49,60.38
19,-33.02,60.41
19,-33.02,60.41
23,-34.01,60.45
23,-34.01,60.45
31,-33.30,60.48
31,-33.30,60.48
37,-34.27,60.52
37,-34.27,60.52
43,-33.83,60.55
43,-33.83,60.55
51,-35.07,60.58
51,-35.07,60.58
51,-35.07,60.58
0,0.00,0.00
0,0.00,0.00
64,-33.66,60.65
64,-33.66,60.65
74,-34.49,60.69
74,-34.49,60.69
80,-34.21,60.72
80,-34.21,60.72
87,-34.69,60.75
87,-34.69,60.75
93,-35.56,60.79
93,-35.56,60.79
102,-35.87,60.82
102,-35.87,60.82
108,-33.70,60.86
108,-33.70,60.86
115,-34.40,60.89
115,-34.40,60.89
125,-34.73,60.93
125,-34.73,60.93
131,-34.84,60.96
131,-34.84,60.96
138,-34.10,61.00
138,-34.10,61.00
146,-33.85,61.03
146,-33.85,61.03
152,-33.96,61.07
152,-33.96,61.07
158,-33.79,61.10
158,-33.79,61.10
167,-33.21,61.14
167,-33.21,61.14
173,-33.26,61.17
173,-33.26,61.17
179,-34.84,61.21
179,-34.84,61.21
187,-34.39,61.24
187,-34.39,61.24
193,-34.00,61.28
193,-34.00,61.28
199,-34.28,61.31
199,-34.28,61.31
209,-33.84,61.35
209,-33.84,61.35
215,-33.46,61.38
215,-33.46,61.38
221,-33.58,61.42
221,-33.58,61.42
230,-35.22,61.45
230,-35.22,61.45
236,-34.22,61.49
236,-34.22,61.49
243,-35.64,601.52
243,-35.64,601.52
0,0.56,0.56
0,0.56,0.56
261,-34.54,61.59
261,-34.54,61.59
267,-33.99,61.63
267,-33.99,61.63
276,-34.25,61.66
276,-34.25,61.66
283,-34.98,61.70
283,-34.98,61.70
290,-34.31,61.73
290,-34.31,61.73
301,-33.68,61.77
301,-33.68,61.77
307,-33.03,61.80
307,-33.03,61.80
313,-33.23,61.84
313,-33.23,61.84
321,-33.49,61.87
321,-33.49,61.87
330,-34.54,61.91
330,-34.54,61.91
334,-34.52,61.94
334,-34.52,61.94
344,-34.21,61.98
344,-34.21,61.98
350,-33.90,62.01
350,-33.90,62.01
356,-33.02,62.05
356,-33.02,62.05
4,-33.77,602.08
4,-33.77,602.08
12,-34.19,62.12
12,-34.19,62.12
16,-34.91,62.15
16,-34.91,62.15
22,-35.33,62.18
22,-35.33,62.18
32,-34.60,62.22
32,-34.60,62.22
38,-34.96,62.25
38,-34.96,62.25
44,-34.03,62.28
44,-34.03,62.28
50,-34.49,62.32
50,-34.49,62.32
58,-34.07,62.35
58,-34.07,62.35
65,-33.70,62.39
65,-33.70,62.39
71,-32.41,62.42
71,-32.41,62.42
77,-33.79,62.46
77,-33.79,62.46
87,-33.77,62.49
87,-33.77,62.49
93,-34.70,62.52
93,-34.70,62.52
100,-34.22,62.56
100,-34.22,62.56
108,-34.24,62.59
108,-34.24,62.59
117,-33.16,62.63
117,-33.16,62.63
123,-32.34,62.66
123,-32.34,62.66
131,-34.39,62.70
131,-34.39,62.70
137,-34.33,62.73
137,-34.33,62.73
143,-34.44,62.77
143,-34.44,62.77
153,-34.81,62.80
153,-34.81,62.80
157,-35.48,62.84
157,-35.48,62.84
164,-34.14,62.87
164,-34.14,62.87
173,-32.58,62.91
173,-32.58,62.91
179,-32.99,62.94
179,-32.99,62.94
184,-31.80,62.98
184,-31.80,62.98
194,-31.71,63.01
194,-31.71,63.01
197,-32.27,63.05
197,-32.27,63.05
203,-32.94,63.08
203,-32.94,63.08
212,-32.26,63.12
212,-32.26,63.12
218,-33.72,63.15
218,-33.72,63.15
224,-34.33,63.19
224,-34.33,63.19
235,-34.13,63.22
235,-34.13,63.22
241,-35.08,63.26
241,-35.08,63.26
245,-33.70,63.29
245,-33.70,63.29
256,-34.79,63.33
256,-34.79,63.33
262,-33.02,63.36
262,-33.02,63.36
268,-33.61,603.40
268,-33.61,603.40
0,0.43,0.43
0,0.43,0.43
284,-33.43,63.47
284,-33.43,63.47
290,-31.60,63.50
290,-31.60,63.50
296,-32.52,63.54
296,-32.52,63.54
304,-31.52,63.57
304,-31.52,63.57
310,-32.28,63.61
310,-32.28,63.61
320,-33.48,63.64
320,-33.48,63.64
326,-32.16,63.68
326,-32.16,63.68
331,-31.89,63.71
331,-31.89,63.71
337,-33.57,63.75
337,-33.57,63.75
344,-31.62,63.78
344,-31.62,63.78
350,-30.74,63.82
350,-30.74,63.82
355,-31.25,63.85
355,-31.25,63.85
4,-30.65,63.89
4,-30.65,63.89
9,-29.59,63.92
9,-29.59,63.92
14,-30.93,63.95
14,-30.93,63.95
20,-30.96,63.99
20,-30.96,63.99
27,-31.78,64.02
27,-31.78,64.02
32,-30.75,64.06
32,-30.75,64.06
38,-30.61,64.09
38,-30.61,64.09
46,-28.51,64.12
46,-28.51,64.12
52,-30.05,64.16
52,-30.05,64.16
57,-28.87,64.19
57,-28.87,64.19
62,-29.18,64.22
62,-29.18,64.22
69,-28.01,64.26
69,-28.01,64.26
69,-28.01,64.26
0,0.00,0.00
0,0.00,0.00
80,-30.29,64.33
80,-30.29,64.33
86,-30.39,64.36
86,-30.39,64.36
96,-29.68,64.39
96,-29.68,64.39
101,-30.48,64.43
101,-30.48,64.43
107,-30.19,64.46
107,-30.19,64.46
116,-30.03,64.50
116,-30.03,64.50
120,-29.84,64.53
120,-29.84,64.53
125,-29.56,64.57
125,-29.56,64.57
131,-29.72,64.60
131,-29.72,64.60
139,-28.90,64.64
139,-28.90,64.64
145,-29.69,64.67
145,-29.69,64.67
154,-30.61,64.71
154,-30.61,64.71
157,-29.54,64.74
157,-29.54,64.74
162,-29.73,64.78
162,-29.73,64.78
171,-29.77,64.81
171,-29.77,64.81
176,-30.29,64.85
176,-30.29,64.85
181,-30.46,64.88
181,-30.46,64.88
190,-30.86,64.92
190,-30.86,64.92
195,-30.03,64.95
195,-30.03,64.95
198,-30.87,64.99
198,-30.87,64.99
207,-30.83,605.02
207,-30.83,605.02
6,6.00,6.00
6,6.00,6.00
218,-32.17,65.09
218,-32.17,65.09
227,-31.98,65.13
227,-31.98,65.13
233,-30.80,65.16
233,-30.80,65.16
236,-31.43,65.20
236,-31.43,65.20
244,-31.68,65.23
244,-31.68,65.23
251,-32.16,65.27
251,-32.16,65.27
257,-32.99,65.30
257,-32.99,65.30
267,-32.19,65.34
267,-32.19,65.34
273,-32.01,65.37
273,-32.01,65.37
278,-30.80,65.41
278,-30.80,65.41
284,-31.91,65.44
284,-31.91,65.44
291,-30.41,65.48
291,-30.41,65.48
297,-32.82,65.51
297,-32.82,65.51
303,-32.26,65.55
303,-32.26,65.55
313,-31.89,65.58
313,-31.89,65.58
318,-31.01,65.62
318,-31.01,65.62
324,-30.99,65.65
324,-30.99,65.65
330,-29.71,65.69
330,-29.71,65.69
336,-30.32,605.72
336,-30.32,605.72
76,76.00,76.00
76,76.00,76.00
349,-29.01,65.79
349,-29.01,65.79
354,-28.75,65.83
354,-28.75,65.83
359,-28.54,65.86
359,-28.54,65.86
90,90.00,90.00
90,90.00,90.00
10,-28.34,65.93
10,-28.34,65.93
14,-28.36,65.97
14,-28.36,65.97
22,-27.16,66.00
22,-27.16,66.00
27,-27.50,66.03
27,-27.50,66.03
31,-26.46,66.07
31,-26.46,66.07
34,-26.49,66.10
34,-26.49,66.10
42,-26.51,66.14
42,-26.51,66.14
47,-26.54,66.17
47,-26.54,66.17
51,-26.89,66.20
51,-26.89,66.20
59,-26.19,66.24
59,-26.19,66.24
64,-25.94,66.27
64,-25.94,66.27
69,-25.04,66.31
69,-25.04,66.31
73,-25.48,66.34
73,-25.48,66.34
80,-26.32,66.37
80,-26.32,66.37
84,-25.75,66.41
84,-25.75,66.41
