angle,Velocidade,Tempo
311,-37.39,55.68
318,-37.46,55.72
325,-39.15,55.75
337,-38.22,55.78
342,-36.99,55.82
351,-39.00,55.85
0,-37.26,55.89
0,-37.26,55.89
5,5.92,5.92
5,5.92,5.92
8,8.81,55.96
8,8.81,55.96
8,8.81,55.96
5,5.99,5.99
5,5.99,5.99
5,5.99,5.99
0,0.00,0.00
0,0.00,0.00
95,95.00,56.06
95,95.00,56.06
95,95.00,56.06
0,0.00,0.00
0,0.00,0.00
56,56.13,56.13
56,56.13,56.13
1,1.04,56.16
1,1.04,56.16
1,1.04,56.16
0,0.19,0.19
0,0.19,0.19
8,8.55,56.23
8,8.55,56.23
8,8.55,56.23
6,6.26,6.26
6,6.26,6.26
6,6.26,6.26
0,0.00,0.00
0,0.00,0.00
103,-40.69,56.33
103,-40.69,56.33
110,-41.10,56.37
110,-41.10,56.37
119,-41.00,56.40
119,-41.00,56.40
127,-40.04,56.44
127,-40.04,56.44
134,-39.69,56.47
134,-39.69,56.47
145,-39.53,56.51
145,-39.53,56.51
152,-38.82,56.54
152,-38.82,56.54
159,-38.69,56.58
159,-38.69,56.58
168,-38.95,56.61
168,-38.95,56.61
174,-37.32,56.65
174,-37.32,56.65
181,-37.31,56.68
181,-37.31,56.68
192,-36.89,56.72
192,-36.89,56.72
198,-36.11,56.75
198,-36.11,56.75
205,-36.60,56.78
205,-36.60,56.78
211,-35.72,56.82
211,-35.72,56.82
220,-36.31,56.85
220,-36.31,56.85
226,-35.46,56.89
226,-35.46,56.89
238,-35.60,56.92
238,-35.60,56.92
245,-36.23,56.96
245,-36.23,56.96
252,-36.32,56.99
252,-36.32,56.99
261,-37.23,57.03
261,-37.23,57.03
268,-34.94,57.06
268,-34.94,57.06
275,-35.61,57.10
275,-35.61,57.10
287,-34.98,57.13
287,-34.98,57.13
294,-36.65,57.17
294,-36.65,57.17
301,-37.34,57.21
301,-37.34,57.21
310,-37.08,507.24
310,-37.08,507.24
7,7.28,7.28
7,7.28,7.28
324,-36.56,57.31
324,-36.56,57.31
335,-36.79,57.35
335,-36.79,57.35
341,-35.83,57.38
341,-35.83,57.38
348,-36.93,57.42
348,-36.93,57.42
350,-36.93,57.45
350,-36.93,57.45
350,-36.93,57.49
350,-36.93,57.49
350,-36.93,57.52
350,-36.93,57.52
350,-36.93,57.56
350,-36.93,57.56
26,-37.42,57.59
26,-37.42,57.59
33,-38.69,57.62
33,-38.69,57.62
40,-38.99,57.66
40,-38.99,57.66
51,-40.69,57.69
51,-40.69,57.69
53,-37.64,57.73
53,-37.64,57.73
60,-39.43,57.76
60,-39.43,57.76
72,-38.96,57.79
72,-38.96,57.79
81,-40.44,57.83
81,-40.44,57.83
88,-41.27,57.86
88,-41.27,57.86
96,-39.60,57.90
96,-39.60,57.90
103,-39.49,57.93
103,-39.49,57.93
115,-39.46,57.97
115,-39.46,57.97
122,-39.39,58.00
122,-39.39,58.00
129,-39.94,58.03
129,-39.94,58.03
138,-40.32,58.07
138,-40.32,58.07
145,-39.77,58.10
145,-39.77,58.10
152,-38.78,58.14
152,-38.78,58.14
164,-38.00,58.17
164,-38.00,58.17
170,-37.58,58.21
170,-37.58,58.21
177,-37.78,58.24
177,-37.78,58.24
185,-37.03,58.28
185,-37.03,58.28
191,-36.59,58.31
191,-36.59,58.31
198,-36.98,58.35
198,-36.98,58.35
209,-36.21,58.38
209,-36.21,58.38
215,-36.17,58.42
215,-36.17,58.42
222,-37.89,58.46
222,-37.89,58.46
231,-38.55,58.49
231,-38.55,58.49
238,-36.57,58.53
238,-36.57,58.53
250,-36.86,58.56
250,-36.86,58.56
257,-36.54,58.60
257,-36.54,58.60
259,-37.27,58.63
259,-37.27,58.63
259,-37.27,58.67
259,-37.27,58.67
259,-37.27,58.70
259,-37.27,58.70
259,-37.27,58.74
259,-37.27,58.74
286,-36.99,58.77
286,-36.99,58.77
286,-36.99,58.81
286,-36.99,58.81
308,-39.00,508.84
308,-39.00,508.84
0,0.88,0.88
0,0.88,0.88
332,-38.37,58.91
332,-38.37,58.91
336,-38.36,58.94
336,-38.36,58.94
345,-37.91,58.98
345,-37.91,58.98
357,-38.62,59.01
357,-38.62,59.01
357,-38.62,59.05
357,-38.62,59.05
10,-38.86,59.08
10,-38.86,59.08
19,-38.75,59.12
19,-38.75,59.12
26,-38.81,59.15
26,-38.81,59.15
33,-38.91,59.19
33,-38.91,59.19
45,-39.03,59.22
45,-39.03,59.22
52,-40.35,59.26
52,-40.35,59.26
59,-39.94,59.29
59,-39.94,59.29
66,-38.75,59.32
66,-38.75,59.32
77,-39.94,59.36
77,-39.94,59.36
84,-40.67,59.39
84,-40.67,59.39
92,-41.15,59.42
92,-41.15,59.42
92,-41.15,59.42
0,0.00,0.00
0,0.00,0.00
113,-41.15,59.49
113,-41.15,59.49
120,-42.55,59.53
120,-42.55,59.53
128,-42.14,59.56
128,-42.14,59.56
138,-41.09,59.60
138,-41.09,59.60
145,-40.87,59.63
145,-40.87,59.63
158,-41.47,59.67
158,-41.47,59.67
165,-39.23,59.70
165,-39.23,59.70
172,-38.48,59.74
172,-38.48,59.74
179,-39.76,59.77
179,-39.76,59.77
188,-40.12,59.81
188,-40.12,59.81
195,-40.41,59.84
195,-40.41,59.84
202,-40.38,59.88
202,-40.38,59.88
211,-41.40,59.91
211,-41.40,59.91
221,-40.02,59.95
221,-40.02,59.95
226,-38.88,59.98
226,-38.88,59.98
235,-40.87,600.02
235,-40.87,600.02
5,5.00,5.00
5,5.00,5.00
253,-41.09,60.09
253,-41.09,60.09
266,-39.72,60.12
266,-39.72,60.12
273,-41.99,60.16
273,-41.99,60.16
281,-41.90,60.19
281,-41.90,60.19
291,-43.89,60.23
291,-43.89,60.23
297,-42.65,60.26
297,-42.65,60.26
305,-41.09,60.30
305,-41.09,60.30
312,-41.83,60.33
312,-41.83,60.33
312,-41.83,60.37
312,-41.83,60.37
335,-41.60,60.40
335,-41.60,60.40
345,-42.52,60.44
345,-42.52,60.44
352,-40.72,60.47
352,-40.72,60.47
359,-41.25,60.51
359,-41.25,60.51
6,-41.74,600.54
6,-41.74,600.54
18,-39.90,60.58
18,-39.90,60.58
21,-40.10,60.61
21,-40.10,60.61
33,-42.18,60.65
33,-42.18,60.65
33,-42.18,60.68
33,-42.18,60.68
33,-42.18,60.71
33,-42.18,60.71
33,-42.18,60.75
33,-42.18,60.75
33,-42.18,60.78
33,-42.18,60.78
79,-41.33,60.81
79,-41.33,60.81
87,-42.21,60.85
87,-42.21,60.85
96,-44.18,60.88
96,-44.18,60.88
104,-44.21,60.92
104,-44.21,60.92
115,-43.03,60.95
115,-43.03,60.95
123,-44.31,60.99
123,-44.31,60.99
128,-44.28,61.02
128,-44.28,61.02
144,-42.14,61.06
144,-42.14,61.06
152,-42.44,61.09
152,-42.44,61.09
162,-42.35,61.13
162,-42.35,61.13
169,-42.68,61.16
169,-42.68,61.16
177,-43.00,61.20
177,-43.00,61.20
184,-43.56,61.23
184,-43.56,61.23
197,-43.50,61.27
197,-43.50,61.27
204,-43.83,61.30
204,-43.83,61.30
217,-42.84,61.34
217,-42.84,61.34
222,-42.69,61.37
222,-42.69,61.37
227,-41.84,61.41
227,-41.84,61.41
240,-41.75,61.44
240,-41.75,61.44
240,-41.75,61.48
240,-41.75,61.48
259,-43.55,61.51
259,-43.55,61.51
270,-44.08,61.55
270,-44.08,61.55
281,-41.56,61.58
281,-41.56,61.58
283,-43.32,601.62
283,-43.32,601.62
65,65.00,65.00
65,65.00,65.00
308,-43.51,61.69
308,-43.51,61.69
316,-43.23,61.72
316,-43.23,61.72
321,-44.15,61.76
321,-44.15,61.76
334,-43.58,601.79
334,-43.58,601.79
83,83.00,83.00
83,83.00,83.00
349,-42.21,61.86
349,-42.21,61.86
2,-41.95,610.00
2,-41.95,610.00
9,-42.83,61.90
9,-42.83,61.90
17,-43.57,61.96
17,-43.57,61.96
27,-41.83,62.00
27,-41.83,62.00
37,-42.81,62.03
37,-42.81,62.03
42,-43.48,62.06
42,-43.48,62.06
50,-45.56,62.10
50,-45.56,62.10
64,-46.06,62.13
64,-46.06,62.13
72,-45.57,62.17
72,-45.57,62.17
80,-43.71,62.20
80,-43.71,62.20
89,-43.18,62.24
89,-43.18,62.24
100,-44.57,62.27
100,-44.57,62.27
111,-45.72,62.30
111,-45.72,62.30
119,-43.53,62.34
119,-43.53,62.34
130,-43.48,62.37
130,-43.48,62.37
138,-45.21,62.41
138,-45.21,62.41
147,-45.42,62.44
147,-45.42,62.44
160,-43.05,62.48
160,-43.05,62.48
165,-44.26,62.51
165,-44.26,62.51
175,-42.56,62.55
175,-42.56,62.55
185,-40.70,62.58
185,-40.70,62.58
192,-40.53,62.62
192,-40.53,62.62
199,-41.20,62.65
199,-41.20,62.65
211,-43.92,62.69
211,-43.92,62.69
220,-46.72,62.72
220,-46.72,62.72
228,-46.47,62.76
228,-46.47,62.76
239,-44.52,62.79
239,-44.52,62.79
247,-46.05,62.83
247,-46.05,62.83
255,-44.41,62.86
255,-44.41,62.86
269,-42.61,62.90
269,-42.61,62.90
277,-45.70,62.93
277,-45.70,62.93
285,-45.11,602.97
285,-45.11,602.97
0,0.00,0.00
0,0.00,0.00
304,-44.33,63.04
304,-44.33,63.04
312,-45.35,63.07
312,-45.35,63.07
321,-46.89,63.11
321,-46.89,63.11
334,-43.68,63.14
334,-43.68,63.14
342,-44.58,63.18
342,-44.58,63.18
352,-43.91,63.21
352,-43.91,63.21
359,-44.06,63.25
359,-44.06,63.25
7,-42.78,63.28
7,-42.78,63.28
14,-41.39,63.32
14,-41.39,63.32
26,-39.83,63.35
26,-39.83,63.35
33,-36.90,63.38
33,-36.90,63.38
39,-34.09,63.42
39,-34.09,63.42
47,-30.67,63.45
47,-30.67,63.45
52,-23.19,63.49
52,-23.19,63.49
55,-15.27,63.52
55,-15.27,63.52
57,-8.02,63.56
57,-8.02,63.56
59,-0.52,63.59
59,-0.52,63.59
59,-0.52,63.59
0,0.00,0.00
0,0.00,0.00
58,4.21,63.65
58,4.21,63.65
58,2.74,63.69
58,2.74,63.69
58,2.41,63.72
58,2.41,63.72
58,2.41,63.72
0,0.00,0.00
0,0.00,0.00
57,1.68,63.78
57,1.68,63.78
57,-0.06,63.81
57,-0.06,63.81
57,-0.06,63.85
57,-0.06,63.85
59,-4.97,63.88
59,-4.97,63.88
59,-4.97,63.88
0,0.00,0.00
0,0.00,0.00
62,-7.92,63.94
62,-7.92,63.94
66,-13.11,63.98
66,-13.11,63.98
69,-18.19,64.01
69,-18.19,64.01
73,-25.79,64.05
73,-25.79,64.05
80,-36.17,64.08
80,-36.17,64.08
91,-51.67,64.11
91,-51.67,64.11
91,-51.67,64.11
0,0.00,0.00
0,0.00,0.00
116,-62.54,64.18
116,-62.54,64.18
130,-31.57,64.22
130,-31.57,64.22
135,-21.65,64.25
135,-21.65,64.25
139,-24.46,64.29
139,-24.46,64.29
146,-26.48,64.32
146,-26.48,64.32
150,-21.03,64.36
150,-21.03,64.36
153,-15.91,64.39
153,-15.91,64.39
156,-13.66,64.43
156,-13.66,64.43
161,-21.56,64.46
161,-21.56,64.46
165,-23.74,64.50
165,-23.74,64.50
170,-19.59,64.53
170,-19.59,64.53
173,-15.54,64.57
173,-15.54,64.57
175,-13.46,64.60
175,-13.46,64.60
178,-6.90,640.00
178,-6.90,640.00
67,67.00,67.00
67,67.00,67.00
179,-0.55,64.71
179,-0.55,64.71
179,-0.29,64.74
179,-0.29,64.74
179,-1.47,64.77
179,-1.47,64.77
179,-5.14,64.81
179,-5.14,64.81
181,-12.99,64.84
181,-12.99,64.84
187,-29.57,64.88
187,-29.57,64.88
193,-37.26,64.91
193,-37.26,64.91
200,-43.48,64.95
200,-43.48,64.95
211,-50.75,64.98
211,-50.75,64.98
221,-54.89,65.02
221,-54.89,65.02
231,-57.33,65.05
231,-57.33,65.05
249,-59.74,65.09
249,-59.74,65.09
261,-64.87,65.12
261,-64.87,65.12
271,-46.85,65.16
271,-46.85,65.16
282,-44.97,605.19
282,-44.97,605.19
23,23.00,23.00
23,23.00,23.00
299,-45.96,65.26
299,-45.96,65.26
313,-46.95,65.30
313,-46.95,65.30
321,-44.20,65.33
321,-44.20,65.33
329,-46.85,605.37
329,-46.85,605.37
40,40.00,40.00
40,40.00,40.00
347,-43.08,65.44
347,-43.08,65.44
355,-43.33,65.47
355,-43.33,65.47
7,-42.36,65.00
7,-42.36,65.00
14,-42.71,65.54
14,-42.71,65.54
21,-42.37,65.57
21,-42.37,65.57
29,-42.65,65.61
29,-42.65,65.61
39,-41.91,65.64
39,-41.91,65.64
46,-41.27,65.68
46,-41.27,65.68
54,-40.97,65.71
54,-40.97,65.71
61,-41.11,65.74
61,-41.11,65.74
74,-41.37,65.78
74,-41.37,65.78
82,-43.81,65.81
82,-43.81,65.81
90,-43.00,65.85
90,-43.00,65.85
98,-41.52,65.88
98,-41.52,65.88
108,-42.62,65.91
108,-42.62,65.91
116,-43.48,65.95
116,-43.48,65.95
124,-42.15,65.98
124,-42.15,65.98
137,-43.47,66.02
137,-43.47,66.02
145,-42.59,66.05
145,-42.59,66.05
152,-41.22,66.09
152,-41.22,66.09
162,-42.52,66.12
162,-42.52,66.12
169,-42.43,66.16
169,-42.43,66.16
177,-42.33,66.19
177,-42.33,66.19
189,-41.65,66.23
189,-41.65,66.23
196,-40.97,66.26
196,-40.97,66.26
206,-41.20,66.30
206,-41.20,66.30
213,-40.59,66.33
213,-40.59,66.33
220,-42.10,66.37
220,-42.10,66.37
232,-41.42,66.40
232,-41.42,66.40
240,-42.83,66.44
240,-42.83,66.44
248,-42.97,66.47
248,-42.97,66.47
255,-41.32,66.51
255,-41.32,66.51
266,-42.44,66.54
266,-42.44,66.54
274,-42.16,66.58
274,-42.16,66.58
287,-42.34,66.61
287,-42.34,66.61
294,-42.85,66.65
294,-42.85,66.65
302,-42.19,66.68
302,-42.19,66.68
310,-41.99,606.72
310,-41.99,606.72
75,75.00,75.00
75,75.00,75.00
328,-41.85,66.79
328,-41.85,66.79
335,-40.91,66.82
335,-40.91,66.82
346,-39.69,66.86
346,-39.69,66.86
353,-39.06,606.89
353,-39.06,606.89
0,0.00,0.00
0,0.00,0.00
8,-37.73,66.96
8,-37.73,66.96
15,-37.08,67.00
15,-37.08,67.00
22,-38.11,67.03
22,-38.11,67.03
33,-37.39,67.06
33,-37.39,67.06
39,-38.49,67.10
39,-38.49,67.10
46,-36.88,67.13
46,-36.88,67.13
53,-35.32,67.17
53,-35.32,67.17
59,-37.68,67.20
59,-37.68,67.20
69,-37.74,67.23
69,-37.74,67.23
69,-37.74,67.23
0,0.00,0.00
0,0.00,0.00
82,-35.30,67.30
82,-35.30,67.30
94,-34.25,67.33
94,-34.25,67.33
101,-36.57,67.37
101,-36.57,67.37
108,-39.67,67.40
108,-39.67,67.40
115,-38.74,67.44
115,-38.74,67.44
125,-38.43,67.47
125,-38.43,67.47
132,-37.45,67.51
132,-37.45,67.51
139,-36.77,67.54
139,-36.77,67.54
150,-36.78,67.58
150,-36.78,67.58
157,-36.45,67.61
157,-36.45,67.61
163,-37.24,67.65
163,-37.24,67.65
172,-37.03,67.68
172,-37.03,67.68
178,-35.57,67.72
178,-35.57,67.72
184,-36.19,67.75
184,-36.19,67.75
195,-35.74,67.79
195,-35.74,67.79
201,-37.26,67.82
201,-37.26,67.82
207,-36.36,67.86
207,-36.36,67.86
216,-37.85,607.89
216,-37.85,607.89
93,93.00,93.00
93,93.00,93.00
229,-38.33,67.96
229,-38.33,67.96
240,-38.53,68.00
240,-38.53,68.00
246,-36.89,68.03
246,-36.89,68.03
253,-35.71,608.07
253,-35.71,608.07
10,10.00,10.00
10,10.00,10.00
271,-37.00,68.14
271,-37.00,68.14
275,-39.06,68.17
275,-39.06,68.17
286,-38.90,68.21
286,-38.90,68.21
293,-38.28,608.24
293,-38.28,608.24
28,28.00,28.00
28,28.00,28.00
310,-39.05,68.31
310,-39.05,68.31
316,-38.80,68.35
316,-38.80,68.35
325,-38.76,68.38
325,-38.76,68.38
334,-38.14,608.42
334,-38.14,608.42
45,45.00,45.00
45,45.00,45.00
347,-36.66,68.49
347,-36.66,68.49
358,-37.16,68.52
358,-37.16,68.52
2,-37.72,68.00
2,-37.72,68.00
8,-36.62,68.06
8,-36.62,68.06
15,-35.36,68.62
15,-35.36,68.62
25,-35.50,68.66
25,-35.50,68.66
32,-36.80,68.69
32,-36.80,68.69
38,-38.20,68.73
38,-38.20,68.73
47,-37.85,68.76
47,-37.85,68.76
54,-37.92,68.79
54,-37.92,68.79
63,-35.80,68.83
63,-35.80,68.83
70,-37.26,68.86
70,-37.26,68.86
80,-37.56,68.90
80,-37.56,68.90
87,-39.28,68.93
87,-39.28,68.93
94,-35.50,68.96
94,-35.50,68.96
101,-36.90,69.00
101,-36.90,69.00
114,-39.76,69.03
114,-39.76,69.03
119,-40.78,69.07
119,-40.78,69.07
129,-40.82,69.10
129,-40.82,69.10
136,-39.49,69.14
136,-39.49,69.14
146,-40.36,69.17
146,-40.36,69.17
153,-38.67,69.21
153,-38.67,69.21
165,-39.08,69.24
165,-39.08,69.24
172,-38.36,69.28
172,-38.36,69.28
178,-37.90,69.31
178,-37.90,69.31
187,-37.86,69.35
187,-37.86,69.35
194,-38.93,69.38
194,-38.93,69.38
201,-38.52,69.42
201,-38.52,69.42
212,-40.46,69.45
212,-40.46,69.45
219,-41.49,69.49
219,-41.49,69.49
226,-39.37,69.52
226,-39.37,69.52
236,-39.82,69.56
236,-39.82,69.56
244,-39.59,69.59
244,-39.59,69.59
251,-40.17,69.63
251,-40.17,69.63
263,-40.01,69.66
263,-40.01,69.66
271,-42.41,69.70
271,-42.41,69.70
278,-41.10,69.73
278,-41.10,69.73
286,-39.82,69.77
286,-39.82,69.77
296,-41.81,69.80
296,-41.81,69.80
304,-41.86,69.84
304,-41.86,69.84
309,-41.83,69.87
309,-41.83,69.87
309,-41.83,69.91
309,-41.83,69.91
309,-41.83,609.94
309,-41.83,609.94
98,98.00,98.00
98,98.00,98.00
348,-39.72,70.01
348,-39.72,70.01
354,-40.10,70.05
354,-40.10,70.05
6,-39.81,70.00
6,-39.81,70.00
11,-41.52,70.12
11,-41.52,70.12
20,-41.51,70.15
20,-41.51,70.15
27,-39.80,70.18
27,-39.80,70.18
37,-39.61,70.22
37,-39.61,70.22
44,-40.00,70.25
44,-40.00,70.25
47,-42.49,70.29
47,-42.49,70.29
59,-42.37,70.32
59,-42.37,70.32
72,-40.34,70.36
72,-40.34,70.36
80,-42.95,70.39
80,-42.95,70.39
88,-42.86,70.42
88,-42.86,70.42
98,-42.03,70.46
98,-42.03,70.46
106,-40.72,70.49
106,-40.72,70.49
114,-41.11,70.53
114,-41.11,70.53
127,-42.28,70.56
127,-42.28,70.56
134,-41.22,70.60
134,-41.22,70.60
142,-41.31,70.63
142,-41.31,70.63
149,-41.55,70.67
149,-41.55,70.67
159,-41.90,70.70
159,-41.90,70.70
167,-41.64,70.74
167,-41.64,70.74
174,-41.49,70.77
174,-41.49,70.77
186,-41.24,70.81
186,-41.24,70.81
193,-41.04,70.84
193,-41.04,70.84
200,-39.79,70.88
200,-39.79,70.88
209,-40.44,70.91
209,-40.44,70.91
217,-39.92,70.95
217,-39.92,70.95
224,-40.76,70.98
224,-40.76,70.98
237,-40.91,71.02
237,-40.91,71.02
244,-40.01,71.05
244,-40.01,71.05
252,-41.30,71.09
252,-41.30,71.09
262,-40.94,71.12
262,-40.94,71.12
270,-41.41,71.16
270,-41.41,71.16
283,-39.65,71.19
283,-39.65,71.19
290,-40.32,71.23
290,-40.32,71.23
298,-41.07,701.26
298,-41.07,701.26
0,0.30,0.30
0,0.30,0.30
316,-41.59,71.33
316,-41.59,71.33
323,-40.64,71.37
323,-40.64,71.37
336,-42.11,71.40
336,-42.11,71.40
343,-39.77,71.44
343,-39.77,71.44
350,-39.61,71.47
350,-39.61,71.47
0,-40.59,71.51
0,-40.59,71.51
7,-41.00,71.54
7,-41.00,71.54
14,-41.33,71.57
14,-41.33,71.57
14,-41.33,71.61
14,-41.33,71.61
33,-42.01,71.64
33,-42.01,71.64
33,-42.01,71.67
33,-42.01,71.67
48,-41.37,71.71
48,-41.37,71.71
56,-41.36,71.74
56,-41.36,71.74
66,-42.66,71.78
66,-42.66,71.78
66,-42.66,71.78
0,0.00,0.00
0,0.00,0.00
82,-43.55,71.84
82,-43.55,71.84
90,-43.41,71.88
90,-43.41,71.88
103,-42.57,71.91
103,-42.57,71.91
111,-43.58,71.95
111,-43.58,71.95
119,-44.10,71.98
119,-44.10,71.98
130,-43.42,72.02
130,-43.42,72.02
137,-42.80,72.05
137,-42.80,72.05
145,-41.71,72.09
145,-41.71,72.09
152,-41.73,72.12
152,-41.73,72.12
164,-41.27,72.16
164,-41.27,72.16
171,-40.62,72.19
171,-40.62,72.19
181,-40.86,72.23
181,-40.86,72.23
188,-40.52,72.26
188,-40.52,72.26
195,-40.55,72.30
195,-40.55,72.30
207,-40.48,72.33
207,-40.48,72.33
214,-40.14,72.37
214,-40.14,72.37
222,-41.17,72.40
222,-41.17,72.40
232,-42.06,72.44
232,-42.06,72.44
240,-41.91,72.47
240,-41.91,72.47
247,-41.45,72.51
247,-41.45,72.51
260,-41.46,702.54
260,-41.46,702.54
58,58.00,58.00
58,58.00,58.00
276,-40.03,72.61
276,-40.03,72.61
286,-38.06,72.65
286,-38.06,72.65
293,-39.32,72.68
293,-39.32,72.68
301,-40.33,702.72
301,-40.33,702.72
75,75.00,75.00
75,75.00,75.00
321,-40.61,72.79
321,-40.61,72.79
328,-39.74,72.82
328,-39.74,72.82
338,-40.16,72.86
338,-40.16,72.86
345,-41.34,702.89
345,-41.34,702.89
93,93.00,93.00
93,93.00,93.00
4,-40.19,72.90
4,-40.19,72.90
11,-40.46,73.00
11,-40.46,73.00
18,-40.24,73.03
18,-40.24,73.03
25,-41.10,73.06
25,-41.10,73.06
35,-39.89,73.10
35,-39.89,73.10
42,-40.09,73.13
42,-40.09,73.13
49,-41.28,73.17
49,-41.28,73.17
57,-43.97,73.20
57,-43.97,73.20
70,-42.18,73.23
70,-42.18,73.23
77,-41.62,73.27
77,-41.62,73.27
85,-41.22,73.30
85,-41.22,73.30
93,-42.26,73.33
93,-42.26,73.33
103,-41.92,73.37
103,-41.92,73.37
111,-41.58,73.40
111,-41.58,73.40
118,-40.26,73.44
118,-40.26,73.44
131,-42.30,73.47
131,-42.30,73.47
138,-41.14,73.51
138,-41.14,73.51
148,-40.50,73.54
148,-40.50,73.54
155,-41.37,73.58
155,-41.37,73.58
162,-40.24,73.61
162,-40.24,73.61
174,-38.36,73.65
174,-38.36,73.65
180,-40.17,73.68
180,-40.17,73.68
187,-39.58,73.72
187,-39.58,73.72
196,-39.23,73.75
196,-39.23,73.75
203,-40.30,73.79
203,-40.30,73.79
211,-39.72,73.82
211,-39.72,73.82
222,-39.36,73.86
222,-39.36,73.86
229,-38.53,73.89
229,-38.53,73.89
237,-38.51,73.93
237,-38.51,73.93
244,-38.24,73.96
244,-38.24,73.96
253,-37.78,74.00
253,-37.78,74.00
260,-38.03,74.03
260,-38.03,74.03
268,-38.21,74.07
268,-38.21,74.07
280,-38.11,74.10
280,-38.11,74.10
287,-36.78,74.14
287,-36.78,74.14
297,-37.92,74.17
297,-37.92,74.17
304,-37.84,74.21
304,-37.84,74.21
312,-39.05,704.24
312,-39.05,704.24
28,28.00,28.00
28,28.00,28.00
330,-38.55,74.31
330,-38.55,74.31
337,-38.53,74.35
337,-38.53,74.35
346,-38.34,74.38
346,-38.34,74.38
353,-38.03,704.42
353,-38.03,704.42
45,45.00,45.00
45,45.00,45.00
11,-38.49,74.05
11,-38.49,74.05
17,-38.60,74.52
17,-38.60,74.52
24,-39.99,74.56
24,-39.99,74.56
31,-39.69,74.59
31,-39.69,74.59
40,-39.95,74.62
40,-39.95,74.62
48,-39.83,74.66
48,-39.83,74.66
55,-39.70,74.69
55,-39.70,74.69
62,-41.79,74.73
62,-41.79,74.73
75,-40.89,74.76
75,-40.89,74.76
83,-41.41,74.79
83,-41.41,74.79
90,-40.75,74.83
90,-40.75,74.83
100,-40.79,74.86
100,-40.79,74.86
108,-39.99,74.90
108,-39.99,74.90
115,-40.07,74.93
115,-40.07,74.93
123,-41.26,74.97
123,-41.26,74.97
136,-40.58,75.00
136,-40.58,75.00
143,-39.50,75.04
143,-39.50,75.04
152,-39.08,75.07
152,-39.08,75.07
159,-40.76,75.11
159,-40.76,75.11
166,-39.61,75.14
166,-39.61,75.14
173,-39.67,75.18
173,-39.67,75.18
185,-39.50,75.21
185,-39.50,75.21
191,-37.61,75.25
191,-37.61,75.25
201,-39.86,75.28
201,-39.86,75.28
208,-38.84,75.32
208,-38.84,75.32
215,-40.76,75.35
215,-40.76,75.35
226,-39.78,75.39
226,-39.78,75.39
234,-40.01,75.42
234,-40.01,75.42
241,-40.24,75.46
241,-40.24,75.46
251,-40.86,75.49
251,-40.86,75.49
258,-40.86,75.53
258,-40.86,75.53
266,-40.95,705.56
266,-40.95,705.56
0,0.60,0.60
0,0.60,0.60
286,-40.41,75.63
286,-40.41,75.63
293,-37.47,75.67
293,-37.47,75.67
303,-43.34,75.70
303,-43.34,75.70
311,-42.57,75.74
311,-42.57,75.74
318,-39.91,75.77
318,-39.91,75.77
328,-40.23,75.81
328,-40.23,75.81
335,-38.56,75.84
335,-38.56,75.84
344,-38.45,75.88
344,-38.45,75.88
353,-38.28,75.91
353,-38.28,75.91
359,-38.35,75.95
359,-38.35,75.95
6,-39.79,75.98
6,-39.79,75.98
13,-38.93,76.02
13,-38.93,76.02
25,-39.45,76.05
25,-39.45,76.05
32,-39.43,76.08
32,-39.43,76.08
39,-38.25,76.12
39,-38.25,76.12
48,-38.50,76.15
48,-38.50,76.15
55,-39.02,76.19
55,-39.02,76.19
63,-39.75,76.22
63,-39.75,76.22
70,-38.31,76.25
70,-38.31,76.25
82,-39.79,76.29
82,-39.79,76.29
90,-38.96,76.32
90,-38.96,76.32
98,-39.43,76.36
98,-39.43,76.36
98,-39.43,76.36
0,0.00,0.00
0,0.00,0.00
115,-37.85,76.43
115,-37.85,76.43
122,-39.36,76.46
122,-39.36,76.46
130,-39.96,76.50
130,-39.96,76.50
142,-38.89,76.53
142,-38.89,76.53
149,-38.71,76.57
149,-38.71,76.57
156,-38.64,76.60
156,-38.64,76.60
165,-38.76,76.64
165,-38.76,76.64
172,-38.41,76.67
172,-38.41,76.67
179,-38.61,76.71
179,-38.61,76.71
190,-38.62,76.74
190,-38.62,76.74
197,-40.01,76.78
197,-40.01,76.78
204,-41.23,76.81
204,-41.23,76.81
213,-39.82,76.85
213,-39.82,76.85
220,-39.32,76.88
220,-39.32,76.88
227,-38.64,706.92
227,-38.64,706.92
0,0.95,0.95
0,0.95,0.95
247,-38.46,76.99
247,-38.46,76.99
254,-39.82,77.02
254,-39.82,77.02
264,-41.11,77.06
264,-41.11,77.06
271,-40.72,77.09
271,-40.72,77.09
281,-39.06,77.12
281,-39.06,77.12
291,-38.73,77.16
291,-38.73,77.16
298,-38.00,77.19
298,-38.00,77.19
305,-39.00,77.23
305,-39.00,77.23
317,-38.16,77.26
317,-38.16,77.26
322,-37.44,77.30
322,-37.44,77.30
331,-37.84,77.33
331,-37.84,77.33
336,-38.31,77.37
336,-38.31,77.37
347,-37.15,77.40
347,-37.15,77.40
353,-35.31,77.44
353,-35.31,77.44
359,-35.29,77.47
359,-35.29,77.47
9,-34.47,770.51
9,-34.47,770.51
15,-33.47,770.54
15,-33.47,770.54
21,-33.87,770.00
21,-33.87,770.00
1,1.00,1.00
1,1.00,1.00
36,-41.05,77.64
36,-41.05,77.64
44,-45.11,77.68
44,-45.11,77.68
53,-50.42,77.71
