angle,Velocidade,Tempo
239,-26.19,27.50
239,-26.19,27.50
244,-25.69,27.54
244,-25.69,27.54
248,-26.36,27.57
248,-26.36,27.57
255,-26.32,27.61
255,-26.32,27.61
259,-27.04,27.64
259,-27.04,27.64
264,-25.16,27.68
264,-25.16,27.68
269,-28.28,27.71
269,-28.28,27.71
277,-27.47,27.75
277,-27.47,27.75
282,-27.18,27.78
282,-27.18,27.78
287,-27.73,27.82
287,-27.73,27.82
294,-27.76,27.85
294,-27.76,27.85
301,-28.19,27.89
301,-28.19,27.89
305,-27.33,27.92
305,-27.33,27.92
313,-27.74,27.96
313,-27.74,27.96
318,-28.69,207.99
318,-28.69,207.99
8,8.03,8.03
8,8.03,8.03
328,-28.51,28.06
328,-28.51,28.06
336,-29.04,28.10
336,-29.04,28.10
341,-28.05,28.13
341,-28.05,28.13
348,-28.42,28.17
348,-28.42,28.17
353,-28.02,28.20
353,-28.02,28.20
358,-28.51,28.24
358,-28.51,28.24
6,-29.08,28.27
6,-29.08,28.27
11,-29.54,28.30
11,-29.54,28.30
17,-28.50,28.34
17,-28.50,28.34
21,-27.75,28.37
21,-27.75,28.37
28,-30.24,28.41
28,-30.24,28.41
34,-30.96,28.44
34,-30.96,28.44
39,-29.69,28.47
39,-29.69,28.47
45,-28.71,28.51
45,-28.71,28.51
54,-29.23,28.54
54,-29.23,28.54
60,-31.52,28.58
60,-31.52,28.58
60,-31.52,28.58
0,0.00,0.00
0,0.00,0.00
73,-29.47,28.64
73,-29.47,28.64
79,-31.11,28.68
79,-31.11,28.68
84,-29.57,28.71
84,-29.57,28.71
91,-32.42,28.75
91,-32.42,28.75
101,-33.85,28.78
101,-33.85,28.78
107,-32.18,28.82
107,-32.18,28.82
113,-32.57,28.85
113,-32.57,28.85
122,-34.31,28.89
122,-34.31,28.89
128,-33.48,28.92
128,-33.48,28.92
134,-32.82,28.95
134,-32.82,28.95
144,-33.05,28.99
144,-33.05,28.99
150,-33.47,29.02
150,-33.47,29.02
156,-31.95,29.06
156,-31.95,29.06
164,-32.90,29.09
164,-32.90,29.09
170,-33.99,29.13
170,-33.99,29.13
176,-32.88,29.17
176,-32.88,29.17
185,-33.60,29.20
185,-33.60,29.20
191,-32.36,29.24
191,-32.36,29.24
197,-33.81,29.27
197,-33.81,29.27
205,-33.87,29.31
205,-33.87,29.31
211,-33.52,29.34
211,-33.52,29.34
217,-33.92,29.37
217,-33.92,29.37
227,-33.86,29.41
227,-33.86,29.41
233,-35.22,209.44
233,-35.22,209.44
0,0.48,0.48
0,0.48,0.48
247,-33.48,29.51
247,-33.48,29.51
254,-35.60,29.55
254,-35.60,29.55
260,-35.87,29.58
260,-35.87,29.58
264,-34.23,29.62
264,-34.23,29.62
277,-34.25,29.66
277,-34.25,29.66
284,-36.61,29.69
284,-36.61,29.69
293,-38.43,29.73
293,-38.43,29.73
300,-37.62,29.76
300,-37.62,29.76
306,-35.52,29.80
306,-35.52,29.80
313,-36.81,29.83
313,-36.81,29.83
324,-35.31,29.86
324,-35.31,29.86
330,-35.52,29.90
330,-35.52,29.90
339,-36.02,29.93
339,-36.02,29.93
345,-36.06,29.97
345,-36.06,29.97
351,-35.75,30.00
351,-35.75,30.00
2,-36.90,300.00
2,-36.90,300.00
8,-36.25,30.00
8,-36.25,30.00
15,-37.52,30.11
15,-37.52,30.11
21,-37.23,30.14
21,-37.23,30.14
28,-36.53,30.17
28,-36.53,30.17
37,-36.56,30.21
37,-36.56,30.21
44,-37.76,30.24
44,-37.76,30.24
50,-38.04,30.28
50,-38.04,30.28
57,-38.42,30.31
57,-38.42,30.31
69,-35.77,30.34
69,-35.77,30.34
76,-37.22,30.38
76,-37.22,30.38
83,-39.55,30.41
83,-39.55,30.41
93,-38.56,30.45
93,-38.56,30.45
103,-41.17,30.48
103,-41.17,30.48
107,-37.33,30.51
107,-37.33,30.51
120,-40.61,30.55
120,-40.61,30.55
127,-39.28,30.58
127,-39.28,30.58
135,-39.23,30.62
135,-39.23,30.62
144,-38.27,30.66
144,-38.27,30.66
151,-38.11,30.69
151,-38.11,30.69
158,-39.28,30.73
158,-39.28,30.73
165,-38.33,30.76
165,-38.33,30.76
176,-38.88,30.80
176,-38.88,30.80
183,-38.68,30.83
183,-38.68,30.83
191,-37.59,30.86
191,-37.59,30.86
198,-38.64,30.90
198,-38.64,30.90
207,-40.09,30.93
207,-40.09,30.93
212,-39.81,30.97
212,-39.81,30.97
223,-37.45,31.00
223,-37.45,31.00
230,-37.29,31.04
230,-37.29,31.04
239,-40.46,31.08
239,-40.46,31.08
246,-39.18,31.11
246,-39.18,31.11
254,-39.07,31.15
254,-39.07,31.15
261,-39.02,31.18
261,-39.02,31.18
273,-39.87,31.22
273,-39.87,31.22
280,-38.01,31.25
280,-38.01,31.25
287,-39.85,31.28
287,-39.85,31.28
297,-40.75,301.32
297,-40.75,301.32
0,0.35,0.35
0,0.35,0.35
317,-40.66,31.39
317,-40.66,31.39
320,-42.11,31.42
320,-42.11,31.42
332,-40.58,31.46
332,-40.58,31.46
341,-38.14,31.50
341,-38.14,31.50
350,-38.95,31.53
350,-38.95,31.53
355,-40.84,31.57
355,-40.84,31.57
6,-40.38,31.60
6,-40.38,31.60
14,-40.77,31.63
14,-40.77,31.63
21,-39.86,31.67
21,-39.86,31.67
28,-39.51,31.70
28,-39.51,31.70
40,-41.66,31.74
40,-41.66,31.74
43,-42.26,31.77
43,-42.26,31.77
53,-39.45,31.80
53,-39.45,31.80
62,-40.67,31.84
62,-40.67,31.84
73,-42.05,31.87
73,-42.05,31.87
80,-40.12,31.91
80,-40.12,31.91
80,-40.12,31.91
0,0.00,0.00
0,0.00,0.00
96,-40.93,31.97
96,-40.93,31.97
107,-41.84,32.01
107,-41.84,32.01
118,-42.64,32.04
118,-42.64,32.04
123,-42.52,32.08
123,-42.52,32.08
137,-42.03,32.11
137,-42.03,32.11
144,-41.48,32.15
144,-41.48,32.15
152,-42.40,32.18
152,-42.40,32.18
162,-41.07,32.22
162,-41.07,32.22
171,-40.92,32.25
171,-40.92,32.25
179,-43.01,32.29
179,-43.01,32.29
184,-42.44,32.32
184,-42.44,32.32
196,-41.58,32.36
196,-41.58,32.36
203,-41.17,32.39
203,-41.17,32.39
208,-42.18,32.43
208,-42.18,32.43
223,-43.16,302.46
223,-43.16,302.46
0,0.50,0.50
0,0.50,0.50
241,-41.53,32.53
241,-41.53,32.53
248,-42.07,32.57
248,-42.07,32.57
248,-42.07,32.60
248,-42.07,32.60
269,-40.97,32.64
269,-40.97,32.64
274,-45.75,32.67
274,-45.75,32.67
285,-43.70,32.71
285,-43.70,32.71
293,-42.00,32.74
293,-42.00,32.74
304,-44.47,32.78
304,-44.47,32.78
312,-44.69,32.81
312,-44.69,32.81
324,-42.49,32.85
324,-42.49,32.85
332,-42.09,32.88
332,-42.09,32.88
340,-42.91,32.92
340,-42.91,32.92
350,-43.26,32.95
350,-43.26,32.95
357,-43.41,32.99
357,-43.41,32.99
4,-43.19,303.02
4,-43.19,303.02
12,-43.39,33.06
12,-43.39,33.06
20,-42.80,33.09
20,-42.80,33.09
20,-42.80,33.12
20,-42.80,33.12
40,-43.01,33.16
40,-43.01,33.16
51,-42.86,33.19
51,-42.86,33.19
59,-42.74,33.22
59,-42.74,33.22
59,-42.74,33.26
59,-42.74,33.26
75,-42.66,33.29
75,-42.66,33.29
83,-42.91,33.33
83,-42.91,33.33
97,-43.67,33.36
97,-43.67,33.36
106,-45.48,33.40
106,-45.48,33.40
114,-45.85,33.43
114,-45.85,33.43
126,-43.94,33.47
126,-43.94,33.47
134,-44.94,33.50
134,-44.94,33.50
142,-45.27,33.53
142,-45.27,33.53
156,-43.29,33.57
156,-43.29,33.57
158,-43.74,33.60
158,-43.74,33.60
166,-43.48,33.64
166,-43.48,33.64
181,-43.55,33.67
181,-43.55,33.67
189,-44.12,33.71
189,-44.12,33.71
197,-43.65,33.74
197,-43.65,33.74
204,-43.74,33.78
204,-43.74,33.78
217,-44.48,33.81
217,-44.48,33.81
217,-44.48,33.85
217,-44.48,33.85
217,-44.48,33.88
217,-44.48,33.88
217,-44.48,33.92
217,-44.48,33.92
251,-42.88,33.96
251,-42.88,33.96
261,-42.15,33.99
261,-42.15,33.99
272,-45.66,34.03
272,-45.66,34.03
281,-46.29,34.06
281,-46.29,34.06
292,-44.34,304.10
292,-44.34,304.10
13,13.00,13.00
13,13.00,13.00
308,-44.98,34.17
308,-44.98,34.17
308,-44.98,34.20
308,-44.98,34.20
330,-45.28,34.24
330,-45.28,34.24
338,-44.55,304.27
338,-44.55,304.27
31,31.00,31.00
31,31.00,31.00
345,-44.14,34.34
345,-44.14,34.34
4,-45.33,340.00
4,-45.33,340.00
14,-44.52,34.04
14,-44.52,34.04
24,-45.40,340.44
24,-45.40,340.44
24,-45.40,340.00
24,-45.40,340.00
1,1.00,1.00
1,1.00,1.00
48,-44.05,34.54
48,-44.05,34.54
57,-42.62,34.58
57,-42.62,34.58
70,-42.46,34.61
70,-42.46,34.61
78,-43.71,34.65
78,-43.71,34.65
90,-43.94,34.68
90,-43.94,34.68
98,-45.41,34.71
98,-45.41,34.71
107,-45.82,34.75
107,-45.82,34.75
116,-47.28,34.78
116,-47.28,34.78
122,-48.73,34.82
122,-48.73,34.82
139,-45.42,34.85
139,-45.42,34.85
148,-46.15,34.89
148,-46.15,34.89
156,-44.82,34.92
156,-44.82,34.92
167,-44.24,34.96
167,-44.24,34.96
175,-44.23,34.99
175,-44.23,34.99
175,-44.23,35.03
175,-44.23,35.03
191,-45.42,35.06
191,-45.42,35.06
191,-45.42,35.10
191,-45.42,35.10
191,-45.42,35.13
191,-45.42,35.13
211,-44.22,35.17
211,-44.22,35.17
230,-44.25,35.20
230,-44.25,35.20
236,-46.47,35.24
236,-46.47,35.24
236,-46.47,35.27
236,-46.47,35.27
260,-43.33,35.31
260,-43.33,35.31
274,-48.35,35.34
274,-48.35,35.34
283,-46.11,35.38
283,-46.11,35.38
291,-44.06,35.41
291,-44.06,35.41
294,-45.05,35.45
294,-45.05,35.45
311,-48.49,35.48
311,-48.49,35.48
320,-46.47,35.52
320,-46.47,35.52
333,-45.91,35.55
333,-45.91,35.55
333,-45.91,35.59
333,-45.91,35.59
349,-45.53,35.62
349,-45.53,35.62
357,-46.18,35.66
357,-46.18,35.66
69,69.00,69.00
69,69.00,69.00
8,-46.19,35.07
8,-46.19,35.07
21,-45.44,35.76
21,-45.44,35.76
37,-45.14,35.79
37,-45.14,35.79
46,-47.00,35.83
46,-47.00,35.83
46,-47.00,35.86
46,-47.00,35.86
63,-45.66,35.90
63,-45.66,35.90
71,-45.13,35.93
71,-45.13,35.93
82,-45.76,35.96
82,-45.76,35.96
88,-45.78,36.00
88,-45.78,36.00
97,-47.28,36.03
97,-47.28,36.03
100,-46.44,36.06
100,-46.44,36.06
100,-46.44,36.10
100,-46.44,36.10
100,-46.44,36.13
100,-46.44,36.13
100,-46.44,36.17
100,-46.44,36.17
145,-47.37,36.21
145,-47.37,36.21
165,-46.80,36.24
165,-46.80,36.24
165,-46.80,36.28
165,-46.80,36.28
165,-46.80,36.31
165,-46.80,36.31
192,-45.49,36.35
192,-45.49,36.35
200,-44.82,36.38
200,-44.82,36.38
208,-46.46,36.42
208,-46.46,36.42
208,-46.46,36.45
208,-46.46,36.45
230,-45.86,36.49
230,-45.86,36.49
233,-46.27,36.52
233,-46.27,36.52
233,-46.27,36.56
233,-46.27,36.56
250,-45.36,36.59
250,-45.36,36.59
250,-45.36,36.63
250,-45.36,36.63
250,-45.36,36.66
250,-45.36,36.66
250,-45.36,36.69
250,-45.36,36.69
272,-48.81,36.73
272,-48.81,36.73
272,-48.81,36.76
272,-48.81,36.76
317,-47.24,36.80
317,-47.24,36.80
328,-49.20,36.83
328,-49.20,36.83
337,-48.01,306.87
337,-48.01,306.87
90,90.00,90.00
90,90.00,90.00
2,-48.31,36.90
2,-48.31,36.90
2,-48.31,36.97
2,-48.31,36.97
2,-48.31,37.01
2,-48.31,37.01
27,-48.05,37.04
27,-48.05,37.04
36,-49.07,37.07
36,-49.07,37.07
51,-48.68,37.11
51,-48.68,37.11
60,-46.39,37.14
60,-46.39,37.14
69,-47.23,37.17
69,-47.23,37.17
78,-46.82,37.21
78,-46.82,37.21
78,-46.82,37.24
78,-46.82,37.24
78,-46.82,37.28
78,-46.82,37.28
78,-46.82,37.31
78,-46.82,37.31
78,-46.82,37.31
0,0.00,0.00
0,0.00,0.00
78,-46.82,37.38
78,-46.82,37.38
78,-46.82,37.41
78,-46.82,37.41
78,-46.82,37.45
78,-46.82,37.45
78,-46.82,37.48
78,-46.82,37.48
78,-46.82,37.51
78,-46.82,37.51
78,-46.82,37.55
78,-46.82,37.55
78,-46.82,37.58
78,-46.82,37.58
78,-46.82,37.62
78,-46.82,37.62
78,-46.82,37.65
78,-46.82,37.65
78,-46.82,37.69
78,-46.82,37.69
78,-46.82,37.72
78,-46.82,37.72
78,-46.82,37.75
78,-46.82,37.75
78,-46.82,37.75
0,0.00,0.00
0,0.00,0.00
197,-49.13,37.82
197,-49.13,37.82
208,-48.85,37.86
208,-48.85,37.86
208,-48.85,37.89
208,-48.85,37.89
208,-48.85,37.93
208,-48.85,37.93
208,-48.85,37.96
208,-48.85,37.96
208,-48.85,38.00
208,-48.85,38.00
241,-48.85,38.03
241,-48.85,38.03
244,-49.50,38.07
244,-49.50,38.07
244,-49.50,38.10
244,-49.50,38.10
244,-49.50,38.14
244,-49.50,38.14
244,-49.50,38.17
244,-49.50,38.17
244,-49.50,38.21
244,-49.50,38.21
244,-49.50,308.24
244,-49.50,308.24
0,0.28,0.28
0,0.28,0.28
244,-49.50,38.31
244,-49.50,38.31
244,-49.50,38.35
244,-49.50,38.35
244,-49.50,38.38
244,-49.50,38.38
244,-49.50,38.42
244,-49.50,38.42
244,-49.50,38.45
244,-49.50,38.45
345,-49.70,38.49
345,-49.70,38.49
345,-49.70,38.52
345,-49.70,38.52
345,-49.70,38.56
345,-49.70,38.56
345,-49.70,38.59
345,-49.70,38.59
345,-49.70,38.63
345,-49.70,38.63
345,-49.70,38.66
345,-49.70,38.66
345,-49.70,38.70
345,-49.70,38.70
345,-49.70,38.73
345,-49.70,38.73
345,-49.70,38.77
345,-49.70,38.77
38,-47.49,38.80
38,-47.49,38.80
38,-47.49,38.83
38,-47.49,38.83
38,-47.49,38.87
38,-47.49,38.87
38,-47.49,38.90
38,-47.49,38.90
38,-47.49,38.94
38,-47.49,38.94
38,-47.49,38.97
38,-47.49,38.97
38,-47.49,39.01
38,-47.49,39.01
38,-47.49,39.04
38,-47.49,39.04
38,-47.49,39.07
38,-47.49,39.07
38,-47.49,39.11
38,-47.49,39.11
38,-47.49,39.14
38,-47.49,39.14
38,-47.49,39.17
38,-47.49,39.17
38,-47.49,39.21
38,-47.49,39.21
38,-47.49,39.24
38,-47.49,39.24
38,-47.49,39.28
38,-47.49,39.28
38,-47.49,39.31
38,-47.49,39.31
38,-47.49,39.31
0,0.00,0.00
0,0.00,0.00
38,-47.49,39.38
38,-47.49,39.38
38,-47.49,39.41
38,-47.49,39.41
38,-47.49,39.45
38,-47.49,39.45
38,-47.49,39.48
38,-47.49,39.48
38,-47.49,39.51
38,-47.49,39.51
38,-47.49,39.55
38,-47.49,39.55
38,-47.49,39.58
38,-47.49,39.58
38,-47.49,39.62
38,-47.49,39.62
38,-47.49,39.65
38,-47.49,39.65
38,-47.49,39.69
38,-47.49,39.69
38,-47.49,39.72
38,-47.49,39.72
38,-47.49,39.75
38,-47.49,39.75
38,-47.49,39.75
0,0.00,0.00
0,0.00,0.00
38,-47.49,39.82
38,-47.49,39.82
38,-47.49,39.85
38,-47.49,39.85
38,-47.49,39.89
38,-47.49,39.89
38,-47.49,39.92
38,-47.49,39.92
38,-47.49,39.96
38,-47.49,39.96
38,-47.49,39.99
38,-47.49,39.99
38,-47.49,40.03
38,-47.49,40.03
38,-47.49,40.06
38,-47.49,40.06
38,-47.49,40.09
38,-47.49,40.09
38,-47.49,40.13
38,-47.49,40.13
38,-47.49,40.16
38,-47.49,40.16
38,-47.49,40.16
0,0.00,0.00
0,0.00,0.00
38,-47.49,40.23
38,-47.49,40.23
73,-52.49,40.26
73,-52.49,40.26
152,-52.40,40.30
152,-52.40,40.30
198,-52.19,40.33
198,-52.19,40.33
207,-51.90,40.37
207,-51.90,40.37
207,-51.90,40.40
207,-51.90,40.40
207,-51.90,40.44
207,-51.90,40.44
207,-51.90,40.47
207,-51.90,40.47
207,-51.90,40.51
207,-51.90,40.51
207,-51.90,40.54
207,-51.90,40.54
207,-51.90,40.58
207,-51.90,40.58
207,-51.90,40.61
207,-51.90,40.61
207,-51.90,40.65
207,-51.90,40.65
207,-51.90,40.68
207,-51.90,40.68
207,-51.90,40.72
207,-51.90,40.72
207,-51.90,40.75
207,-51.90,40.75
207,-51.90,400.79
207,-51.90,400.79
0,0.82,0.82
0,0.82,0.82
207,-51.90,40.86
207,-51.90,40.86
207,-51.90,40.89
207,-51.90,40.89
207,-51.90,40.93
207,-51.90,40.93
207,-51.90,40.96
207,-51.90,40.96
207,-51.90,41.00
207,-51.90,41.00
207,-51.90,41.03
207,-51.90,41.03
207,-51.90,41.07
207,-51.90,41.07
207,-51.90,41.10
207,-51.90,41.10
207,-51.90,41.14
207,-51.90,41.14
207,-51.90,41.17
207,-51.90,41.17
207,-51.90,41.21
207,-51.90,41.21
207,-51.90,41.24
207,-51.90,41.24
207,-51.90,41.28
207,-51.90,41.28
207,-51.90,41.31
207,-51.90,41.31
207,-51.90,41.35
207,-51.90,41.35
207,-51.90,41.38
207,-51.90,41.38
207,-51.90,41.42
207,-51.90,41.42
207,-51.90,41.45
207,-51.90,41.45
207,-51.90,401.49
207,-51.90,401.49
0,0.52,0.52
0,0.52,0.52
207,-51.90,41.56
207,-51.90,41.56
207,-51.90,41.59
207,-51.90,41.59
207,-51.90,41.63
207,-51.90,41.63
207,-51.90,41.66
207,-51.90,41.66
207,-51.90,41.70
207,-51.90,41.70
207,-51.90,41.73
207,-51.90,41.73
207,-51.90,41.77
207,-51.90,41.77
207,-51.90,41.80
207,-51.90,41.80
207,-51.90,41.84
207,-51.90,41.84
207,-51.90,41.87
207,-51.90,41.87
207,-51.90,41.91
207,-51.90,41.91
207,-51.90,41.94
207,-51.90,41.94
207,-51.90,41.98
207,-51.90,41.98
207,-51.90,42.01
207,-51.90,42.01
207,-51.90,42.05
207,-51.90,42.05
207,-51.90,42.08
207,-51.90,42.08
207,-51.90,42.12
207,-51.90,42.12
207,-51.90,42.15
207,-51.90,42.15
207,-51.90,402.19
207,-51.90,402.19
0,0.22,0.22
0,0.22,0.22
207,-51.90,42.26
207,-51.90,42.26
207,-51.90,42.29
207,-51.90,42.29
207,-51.90,42.33
207,-51.90,42.33
207,-51.90,42.36
207,-51.90,42.36
207,-51.90,42.40
207,-51.90,42.40
207,-51.90,42.43
207,-51.90,42.43
207,-51.90,42.47
207,-51.90,42.47
207,-51.90,42.50
207,-51.90,42.50
207,-51.90,42.54
207,-51.90,42.54
207,-51.90,42.57
207,-51.90,42.57
207,-51.90,42.61
207,-51.90,42.61
207,-51.90,42.64
207,-51.90,42.64
207,-51.90,42.68
207,-51.90,42.68
207,-51.90,42.71
207,-51.90,42.71
207,-51.90,42.75
207,-51.90,42.75
207,-51.90,42.78
207,-51.90,42.78
207,-51.90,42.82
207,-51.90,42.82
207,-51.90,42.85
207,-51.90,42.85
207,-51.90,402.89
207,-51.90,402.89
0,0.92,0.92
0,0.92,0.92
207,-51.90,42.96
207,-51.90,42.96
207,-51.90,42.99
207,-51.90,42.99
207,-51.90,43.03
207,-51.90,43.03
207,-51.90,43.06
207,-51.90,43.06
207,-51.90,43.10
207,-51.90,43.10
207,-51.90,43.13
207,-51.90,43.13
207,-51.90,43.17
207,-51.90,43.17
207,-51.90,43.20
207,-51.90,43.20
207,-51.90,43.24
207,-51.90,43.24
207,-51.90,43.27
207,-51.90,43.27
207,-51.90,43.31
207,-51.90,43.31
207,-51.90,43.34
207,-51.90,43.34
207,-51.90,43.38
207,-51.90,43.38
207,-51.90,43.41
207,-51.90,43.41
207,-51.90,43.45
207,-51.90,43.45
207,-51.90,43.48
207,-51.90,43.48
207,-51.90,43.52
207,-51.90,43.52
207,-51.90,43.55
207,-51.90,43.55
207,-51.90,403.59
207,-51.90,403.59
0,0.62,0.62
0,0.62,0.62
207,-51.90,43.66
207,-51.90,43.66
207,-51.90,43.69
207,-51.90,43.69
207,-51.90,43.73
207,-51.90,43.73
207,-51.90,43.76
207,-51.90,43.76
207,-51.90,43.80
207,-51.90,43.80
207,-51.90,43.83
207,-51.90,43.83
207,-51.90,43.87
207,-51.90,43.87
207,-51.90,43.90
207,-51.90,43.90
207,-51.90,43.94
207,-51.90,43.94
207,-51.90,43.97
207,-51.90,43.97
207,-51.90,44.01
207,-51.90,44.01
207,-51.90,44.04
207,-51.90,44.04
207,-51.90,44.08
207,-51.90,44.08
207,-51.90,44.11
207,-51.90,44.11
207,-51.90,44.15
207,-51.90,44.15
207,-51.90,44.18
207,-51.90,44.18
207,-51.90,44.22
207,-51.90,44.22
207,-51.90,44.25
207,-51.90,44.25
207,-51.90,404.29
207,-51.90,404.29
0,0.32,0.32
0,0.32,0.32
207,-51.90,44.36
207,-51.90,44.36
207,-51.90,44.39
207,-51.90,44.39
207,-51.90,44.43
207,-51.90,44.43
207,-51.90,44.46
207,-51.90,44.46
207,-51.90,44.50
207,-51.90,44.50
207,-51.90,44.53
207,-51.90,44.53
207,-51.90,44.57
207,-51.90,44.57
207,-51.90,44.60
207,-51.90,44.60
207,-51.90,44.64
207,-51.90,44.64
207,-51.90,44.67
207,-51.90,44.67
207,-51.90,44.71
207,-51.90,44.71
207,-51.90,44.74
207,-51.90,44.74
207,-51.90,44.78
207,-51.90,44.78
207,-51.90,44.81
207,-51.90,44.81
207,-51.90,44.85
207,-51.90,44.85
207,-51.90,44.88
207,-51.90,44.88
207,-51.90,44.92
207,-51.90,44.92
207,-51.90,44.95
207,-51.90,44.95
207,-51.90,404.99
207,-51.90,404.99
0,0.02,0.02
0,0.02,0.02
207,-51.90,45.06
207,-51.90,45.06
207,-51.90,45.09
207,-51.90,45.09
207,-51.90,45.13
207,-51.90,45.13
207,-51.90,45.16
207,-51.90,45.16
207,-51.90,45.20
207,-51.90,45.20
207,-51.90,45.23
207,-51.90,45.23
207,-51.90,45.27
207,-51.90,45.27
207,-51.90,45.30
207,-51.90,45.30
207,-51.90,45.34
207,-51.90,45.34
207,-51.90,45.37
207,-51.90,45.37
207,-51.90,45.41
207,-51.90,45.41
207,-51.90,45.44
207,-51.90,45.44
207,-51.90,45.48
207,-51.90,45.48
207,-51.90,45.51
207,-51.90,45.51
207,-51.90,45.55
207,-51.90,45.55
207,-51.90,45.58
207,-51.90,45.58
207,-51.90,45.62
207,-51.90,45.62
207,-51.90,45.65
207,-51.90,45.65
207,-51.90,405.69
207,-51.90,405.69
0,0.72,0.72
0,0.72,0.72
207,-51.90,45.76
207,-51.90,45.76
207,-51.90,45.79
207,-51.90,45.79
207,-51.90,45.83
207,-51.90,45.83
207,-51.90,45.86
207,-51.90,45.86
207,-51.90,45.90
207,-51.90,45.90
207,-51.90,45.93
207,-51.90,45.93
207,-51.90,45.97
207,-51.90,45.97
207,-51.90,46.00
207,-51.90,46.00
207,-51.90,46.04
207,-51.90,46.04
207,-51.90,46.07
207,-51.90,46.07
207,-51.90,46.11
207,-51.90,46.11
207,-51.90,46.14
207,-51.90,46.14
207,-51.90,46.18
207,-51.90,46.18
207,-51.90,46.21
207,-51.90,46.21
207,-51.90,46.25
207,-51.90,46.25
207,-51.90,46.28
207,-51.90,46.28
207,-51.90,46.32
207,-51.90,46.32
207,-51.90,46.35
207,-51.90,46.35
207,-51.90,406.39
207,-51.90,406.39
0,0.42,0.42
0,0.42,0.42
207,-51.90,46.46
207,-51.90,46.46
207,-51.90,46.49
207,-51.90,46.49
207,-51.90,46.53
207,-51.90,46.53
207,-51.90,46.56
207,-51.90,46.56
207,-51.90,46.60
207,-51.90,46.60
207,-51.90,46.63
207,-51.90,46.63
207,-51.90,46.67
207,-51.90,46.67
207,-51.90,46.70
207,-51.90,46.70
207,-51.90,46.74
207,-51.90,46.74
207,-51.90,46.77
207,-51.90,46.77
207,-51.90,46.81
207,-51.90,46.81
207,-51.90,46.84
207,-51.90,46.84
207,-51.90,46.88
207,-51.90,46.88
207,-51.90,46.91
207,-51.90,46.91
207,-51.90,46.95
207,-51.90,46.95
207,-51.90,46.98
207,-51.90,46.98
207,-51.90,47.02
207,-51.90,47.02
207,-51.90,47.05
207,-51.90,47.05
207,-51.90,407.09
207,-51.90,407.09
0,0.12,0.12
0,0.12,0.12
207,-51.90,47.16
207,-51.90,47.16
207,-51.90,47.19
207,-51.90,47.19
207,-51.90,47.23
207,-51.90,47.23
207,-51.90,47.26
207,-51.90,47.26
207,-51.90,47.30
207,-51.90,47.30
207,-51.90,47.33
207,-51.90,47.33
207,-51.90,47.37
207,-51.90,47.37
207,-51.90,47.40
207,-51.90,47.40
207,-51.90,47.44
207,-51.90,47.44
207,-51.90,47.47
207,-51.90,47.47
207,-51.90,47.51
207,-51.90,47.51
207,-51.90,47.54
207,-51.90,47.54
207,-51.90,47.58
207,-51.90,47.58
207,-51.90,47.61
207,-51.90,47.61
207,-51.90,47.65
207,-51.90,47.65
207,-51.90,47.68
207,-51.90,47.68
207,-51.90,47.72
207,-51.90,47.72
207,-51.90,47.75
207,-51.90,47.75
207,-51.90,407.79
207,-51.90,407.79
0,0.82,0.82
0,0.82,0.82
207,-51.90,47.86
207,-51.90,47.86
207,-51.90,47.89
207,-51.90,47.89
207,-51.90,47.93
207,-51.90,47.93
207,-51.90,47.96
207,-51.90,47.96
207,-51.90,48.00
207,-51.90,48.00
207,-51.90,48.03
207,-51.90,48.03
207,-51.90,48.07
207,-51.90,48.07
207,-51.90,48.10
207,-51.90,48.10
207,-51.90,48.14
207,-51.90,48.14
207,-51.90,48.17
207,-51.90,48.17
207,-51.90,48.21
207,-51.90,48.21
207,-51.90,48.24
207,-51.90,48.24
207,-51.90,48.28
207,-51.90,48.28
207,-51.90,48.31
207,-51.90,48.31
207,-51.90,48.35
207,-51.90,48.35
207,-51.90,48.38
207,-51.90,48.38
207,-51.90,48.42
207,-51.90,48.42
207,-51.90,48.45
207,-51.90,48.45
207,-51.90,408.49
207,-51.90,408.49
0,0.52,0.52
0,0.52,0.52
207,-51.90,48.56
207,-51.90,48.56
207,-51.90,48.59
207,-51.90,48.59
207,-51.90,48.63
207,-51.90,48.63
207,-51.90,48.66
207,-51.90,48.66
207,-51.90,48.70
207,-51.90,48.70
207,-51.90,48.73
207,-51.90,48.73
207,-51.90,48.77
207,-51.90,48.77
207,-51.90,48.80
207,-51.90,48.80
207,-51.90,48.84
207,-51.90,48.84
207,-51.90,48.87
207,-51.90,48.87
207,-51.90,48.91
207,-51.90,48.91
207,-51.90,48.94
207,-51.90,48.94
207,-51.90,48.98
207,-51.90,48.98
207,-51.90,49.01
207,-51.90,49.01
207,-51.90,49.05
207,-51.90,49.05
207,-51.90,49.08
207,-51.90,49.08
207,-51.90,49.12
207,-51.90,49.12
207,-51.90,49.15
207,-51.90,49.15
207,-51.90,409.19
207,-51.90,409.19
0,0.22,0.22
0,0.22,0.22
207,-51.90,49.26
207,-51.90,49.26
207,-51.90,49.29
207,-51.90,49.29
207,-51.90,49.33
207,-51.90,49.33
207,-51.90,49.36
207,-51.90,49.36
207,-51.90,49.40
207,-51.90,49.40
207,-51.90,49.43
207,-51.90,49.43
207,-51.90,49.47
207,-51.90,49.47
207,-51.90,49.50
207,-51.90,49.50
207,-51.90,49.54
